Survey_Id,Year,Sex,Hispanic_Origin,County_FIPS,Geography,White,Black,Indian,Asian,Pacific Islander
est72010,7/1/2010,Female,Not Hispanic,51063,"Floyd County, Virginia",7308,176,33,35,7
est72010,7/1/2010,Female,Total,51063,"Floyd County, Virginia",7467,193,40,38,7
est72010,7/1/2010,Male,Hispanic,51063,"Floyd County, Virginia",226,20,7,2,1
est72010,7/1/2010,Male,Not Hispanic,51063,"Floyd County, Virginia",7304,172,42,31,2
est72010,7/1/2010,Male,Total,51063,"Floyd County, Virginia",7530,192,49,33,3
est72010,7/1/2010,Both Sexes,Hispanic,51063,"Floyd County, Virginia",385,37,14,5,1
est72010,7/1/2010,Both Sexes,Not Hispanic,51063,"Floyd County, Virginia",14612,348,75,66,9
est72010,7/1/2010,Both Sexes,Total,51063,"Floyd County, Virginia",14997,385,89,71,10
est72010,7/1/2010,Female,Hispanic,51065,"Fluvanna County, Virginia",337,36,15,11,2
est72010,7/1/2010,Female,Not Hispanic,51065,"Fluvanna County, Virginia",11119,2452,94,139,23
est72010,7/1/2010,Female,Total,51065,"Fluvanna County, Virginia",11456,2488,109,150,25
est72010,7/1/2010,Male,Hispanic,51065,"Fluvanna County, Virginia",348,29,8,4,0
est72010,7/1/2010,Male,Not Hispanic,51065,"Fluvanna County, Virginia",9735,1774,70,106,12
est72010,7/1/2010,Male,Total,51065,"Fluvanna County, Virginia",10083,1803,78,110,12
est72010,7/1/2010,Both Sexes,Hispanic,51065,"Fluvanna County, Virginia",685,65,23,15,2
est72010,7/1/2010,Both Sexes,Not Hispanic,51065,"Fluvanna County, Virginia",20854,4226,164,245,35
est72010,7/1/2010,Both Sexes,Total,51065,"Fluvanna County, Virginia",21539,4291,187,260,37
est72010,7/1/2010,Female,Hispanic,51067,"Franklin County, Virginia",561,36,65,4,4
est72010,7/1/2010,Female,Not Hispanic,51067,"Franklin County, Virginia",25260,2521,143,185,15
est72010,7/1/2010,Female,Total,51067,"Franklin County, Virginia",25821,2557,208,189,19
est72010,7/1/2010,Male,Hispanic,51067,"Franklin County, Virginia",630,40,96,4,11
est72010,7/1/2010,Male,Not Hispanic,51067,"Franklin County, Virginia",24498,2459,127,151,14
est72010,7/1/2010,Male,Total,51067,"Franklin County, Virginia",25128,2499,223,155,25
est72010,7/1/2010,Both Sexes,Hispanic,51067,"Franklin County, Virginia",1191,76,161,8,15
est72010,7/1/2010,Both Sexes,Not Hispanic,51067,"Franklin County, Virginia",49758,4980,270,336,29
est72010,7/1/2010,Both Sexes,Total,51067,"Franklin County, Virginia",50949,5056,431,344,44
est72010,7/1/2010,Female,Hispanic,51069,"Frederick County, Virginia",2330,153,107,26,11
est72010,7/1/2010,Female,Not Hispanic,51069,"Frederick County, Virginia",34864,1818,229,708,41
est72010,7/1/2010,Female,Total,51069,"Frederick County, Virginia",37194,1971,336,734,52
est72010,7/1/2010,Male,Hispanic,51069,"Frederick County, Virginia",2430,157,115,19,20
est72010,7/1/2010,Male,Not Hispanic,51069,"Frederick County, Virginia",34156,2015,232,555,41
est72010,7/1/2010,Male,Total,51069,"Frederick County, Virginia",36586,2172,347,574,61
est72010,7/1/2010,Both Sexes,Hispanic,51069,"Frederick County, Virginia",4760,310,222,45,31
est72010,7/1/2010,Both Sexes,Not Hispanic,51069,"Frederick County, Virginia",69020,3833,461,1263,82
est72010,7/1/2010,Both Sexes,Total,51069,"Frederick County, Virginia",73780,4143,683,1308,113
est72010,7/1/2010,Female,Hispanic,51071,"Giles County, Virginia",98,2,3,0,0
est72010,7/1/2010,Female,Not Hispanic,51071,"Giles County, Virginia",8558,170,35,39,3
est72010,7/1/2010,Female,Total,51071,"Giles County, Virginia",8656,172,38,39,3
est72010,7/1/2010,Male,Hispanic,51071,"Giles County, Virginia",102,0,6,1,0
est72010,7/1/2010,Male,Not Hispanic,51071,"Giles County, Virginia",8189,188,36,41,0
est72010,7/1/2010,Male,Total,51071,"Giles County, Virginia",8291,188,42,42,0
est72010,7/1/2010,Both Sexes,Hispanic,51071,"Giles County, Virginia",200,2,9,1,0
est72010,7/1/2010,Both Sexes,Not Hispanic,51071,"Giles County, Virginia",16747,358,71,80,3
est72010,7/1/2010,Both Sexes,Total,51071,"Giles County, Virginia",16947,360,80,81,3
est72010,7/1/2010,Female,Hispanic,51073,"Gloucester County, Virginia",434,59,25,4,1
est72010,7/1/2010,Female,Not Hispanic,51073,"Gloucester County, Virginia",16270,1784,188,259,27
est72010,7/1/2010,Female,Total,51073,"Gloucester County, Virginia",16704,1843,213,263,28
est72010,7/1/2010,Male,Hispanic,51073,"Gloucester County, Virginia",404,45,22,7,1
est72010,7/1/2010,Male,Not Hispanic,51073,"Gloucester County, Virginia",16067,1741,203,198,25
est72010,7/1/2010,Male,Total,51073,"Gloucester County, Virginia",16471,1786,225,205,26
est72010,7/1/2010,Both Sexes,Hispanic,51073,"Gloucester County, Virginia",838,104,47,11,2
est72010,7/1/2010,Both Sexes,Not Hispanic,51073,"Gloucester County, Virginia",32337,3525,391,457,52
est72010,7/1/2010,Both Sexes,Total,51073,"Gloucester County, Virginia",33175,3629,438,468,54
est72010,7/1/2010,Female,Hispanic,51075,"Goochland County, Virginia",209,33,9,6,0
est72010,7/1/2010,Female,Not Hispanic,51075,"Goochland County, Virginia",8581,2037,63,154,10
est72010,7/1/2010,Female,Total,51075,"Goochland County, Virginia",8790,2070,72,160,10
est72010,7/1/2010,Male,Hispanic,51075,"Goochland County, Virginia",191,18,6,7,0
est72010,7/1/2010,Male,Not Hispanic,51075,"Goochland County, Virginia",8262,2232,56,134,8
est72010,7/1/2010,Male,Total,51075,"Goochland County, Virginia",8453,2250,62,141,8
est72010,7/1/2010,Both Sexes,Hispanic,51075,"Goochland County, Virginia",400,51,15,13,0
est72010,7/1/2010,Both Sexes,Not Hispanic,51075,"Goochland County, Virginia",16843,4269,119,288,18
est72010,7/1/2010,Both Sexes,Total,51075,"Goochland County, Virginia",17243,4320,134,301,18
est72010,7/1/2010,Female,Hispanic,51077,"Grayson County, Virginia",172,4,3,5,2
est72010,7/1/2010,Female,Not Hispanic,51077,"Grayson County, Virginia",7546,182,27,18,3
est72010,7/1/2010,Female,Total,51077,"Grayson County, Virginia",7718,186,30,23,5
est72010,7/1/2010,Male,Hispanic,51077,"Grayson County, Virginia",227,6,1,1,2
est72010,7/1/2010,Male,Not Hispanic,51077,"Grayson County, Virginia",7167,205,38,15,0
est72010,7/1/2010,Male,Total,51077,"Grayson County, Virginia",7394,211,39,16,2
est72010,7/1/2010,Both Sexes,Hispanic,51077,"Grayson County, Virginia",399,10,4,6,4
est72010,7/1/2010,Both Sexes,Not Hispanic,51077,"Grayson County, Virginia",14713,387,65,33,3
est72010,7/1/2010,Both Sexes,Total,51077,"Grayson County, Virginia",15112,397,69,39,7
est72010,7/1/2010,Female,Hispanic,51079,"Greene County, Virginia",353,34,13,12,2
est72010,7/1/2010,Female,Not Hispanic,51079,"Greene County, Virginia",8241,692,56,178,7
est72010,7/1/2010,Female,Total,51079,"Greene County, Virginia",8594,726,69,190,9
est72010,7/1/2010,Male,Hispanic,51079,"Greene County, Virginia",374,20,14,11,5
est72010,7/1/2010,Male,Not Hispanic,51079,"Greene County, Virginia",7943,691,58,146,7
est72010,7/1/2010,Male,Total,51079,"Greene County, Virginia",8317,711,72,157,12
est72010,7/1/2010,Both Sexes,Hispanic,51079,"Greene County, Virginia",727,54,27,23,7
est72010,7/1/2010,Both Sexes,Not Hispanic,51079,"Greene County, Virginia",16184,1383,114,324,14
est72010,7/1/2010,Both Sexes,Total,51079,"Greene County, Virginia",16911,1437,141,347,21
est72010,7/1/2010,Female,Hispanic,51081,"Greensville County, Virginia",43,19,4,0,0
est72010,7/1/2010,Female,Not Hispanic,51081,"Greensville County, Virginia",1833,2681,16,18,2
est72010,7/1/2010,Female,Total,51081,"Greensville County, Virginia",1876,2700,20,18,2
est72010,7/1/2010,Male,Hispanic,51081,"Greensville County, Virginia",97,25,2,2,0
est72010,7/1/2010,Male,Not Hispanic,51081,"Greensville County, Virginia",2859,4651,26,35,9
est72010,7/1/2010,Male,Total,51081,"Greensville County, Virginia",2956,4676,28,37,9
est72010,7/1/2010,Both Sexes,Hispanic,51081,"Greensville County, Virginia",140,44,6,2,0
est72010,7/1/2010,Both Sexes,Not Hispanic,51081,"Greensville County, Virginia",4692,7332,42,53,11
est72010,7/1/2010,Both Sexes,Total,51081,"Greensville County, Virginia",4832,7376,48,55,11
est72010,7/1/2010,Female,Hispanic,51083,"Halifax County, Virginia",200,78,7,3,1
est72010,7/1/2010,Female,Not Hispanic,51083,"Halifax County, Virginia",11452,7198,98,98,12
est72010,7/1/2010,Female,Total,51083,"Halifax County, Virginia",11652,7276,105,101,13
est72010,7/1/2010,Male,Hispanic,51083,"Halifax County, Virginia",260,54,9,8,2
est72010,7/1/2010,Male,Not Hispanic,51083,"Halifax County, Virginia",10665,6240,88,97,9
est72010,7/1/2010,Male,Total,51083,"Halifax County, Virginia",10925,6294,97,105,11
est72010,7/1/2010,Both Sexes,Hispanic,51083,"Halifax County, Virginia",460,132,16,11,3
est72010,7/1/2010,Both Sexes,Not Hispanic,51083,"Halifax County, Virginia",22117,13438,186,195,21
est72010,7/1/2010,Both Sexes,Total,51083,"Halifax County, Virginia",22577,13570,202,206,24
est72010,7/1/2010,Female,Hispanic,51085,"Hanover County, Virginia",848,97,53,15,10
est72010,7/1/2010,Female,Not Hispanic,51085,"Hanover County, Virginia",44080,5094,387,951,49
est72010,7/1/2010,Female,Total,51085,"Hanover County, Virginia",44928,5191,440,966,59
est72010,7/1/2010,Male,Hispanic,51085,"Hanover County, Virginia",987,88,78,24,13
est72010,7/1/2010,Male,Not Hispanic,51085,"Hanover County, Virginia",42591,4793,329,803,45
est72010,7/1/2010,Male,Total,51085,"Hanover County, Virginia",43578,4881,407,827,58
est72010,7/1/2010,Both Sexes,Hispanic,51085,"Hanover County, Virginia",1835,185,131,39,23
est72010,7/1/2010,Both Sexes,Not Hispanic,51085,"Hanover County, Virginia",86671,9887,716,1754,94
est72010,7/1/2010,Both Sexes,Total,51085,"Hanover County, Virginia",88506,10072,847,1793,117
est72010,7/1/2010,Female,Hispanic,51087,"Henrico County, Virginia",5872,1240,278,160,37
est72010,7/1/2010,Female,Not Hispanic,51087,"Henrico County, Virginia",94530,51662,1289,11276,156
est72010,7/1/2010,Female,Total,51087,"Henrico County, Virginia",100402,52902,1567,11436,193
est72010,7/1/2010,Male,Hispanic,51087,"Henrico County, Virginia",6533,1114,283,183,55
est72010,7/1/2010,Male,Not Hispanic,51087,"Henrico County, Virginia",85326,41674,1121,11084,161
est72010,7/1/2010,Male,Total,51087,"Henrico County, Virginia",91859,42788,1404,11267,216
est72010,7/1/2010,Both Sexes,Hispanic,51087,"Henrico County, Virginia",12405,2354,561,343,92
est72010,7/1/2010,Both Sexes,Not Hispanic,51087,"Henrico County, Virginia",179856,93336,2410,22360,317
est72010,7/1/2010,Both Sexes,Total,51087,"Henrico County, Virginia",192261,95690,2971,22703,409
est72010,7/1/2010,Female,Hispanic,51089,"Henry County, Virginia",1049,85,60,7,6
est72010,7/1/2010,Female,Not Hispanic,51089,"Henry County, Virginia",20501,6453,148,167,18
est72010,7/1/2010,Female,Total,51089,"Henry County, Virginia",21550,6538,208,174,24
est72010,7/1/2010,Male,Hispanic,51089,"Henry County, Virginia",1244,101,68,8,9
est72010,7/1/2010,Male,Not Hispanic,51089,"Henry County, Virginia",18940,5817,139,150,11
est72010,7/1/2010,Male,Total,51089,"Henry County, Virginia",20184,5918,207,158,20
est72010,7/1/2010,Both Sexes,Hispanic,51089,"Henry County, Virginia",2293,186,128,15,15
est72010,7/1/2010,Both Sexes,Not Hispanic,51089,"Henry County, Virginia",39441,12270,287,317,29
est72010,7/1/2010,Both Sexes,Total,51089,"Henry County, Virginia",41734,12456,415,332,44
est72010,7/1/2010,Female,Hispanic,51091,"Highland County, Virginia",5,0,1,0,0
est72010,7/1/2010,Female,Not Hispanic,51091,"Highland County, Virginia",1138,4,1,4,1
est72010,7/1/2010,Female,Total,51091,"Highland County, Virginia",1143,4,2,4,1
est72010,7/1/2010,Male,Hispanic,51091,"Highland County, Virginia",12,0,0,0,0
est72010,7/1/2010,Male,Not Hispanic,51091,"Highland County, Virginia",1123,5,5,2,0
est72010,7/1/2010,Male,Total,51091,"Highland County, Virginia",1135,5,5,2,0
est72010,7/1/2010,Both Sexes,Hispanic,51091,"Highland County, Virginia",17,0,1,0,0
est72010,7/1/2010,Both Sexes,Not Hispanic,51091,"Highland County, Virginia",2261,9,6,6,1
est72010,7/1/2010,Both Sexes,Total,51091,"Highland County, Virginia",2278,9,7,6,1
est72010,7/1/2010,Female,Hispanic,51093,"Isle of Wight County, Virginia",271,72,31,2,0
est72010,7/1/2010,Female,Not Hispanic,51093,"Isle of Wight County, Virginia",12846,4786,149,253,30
est72010,7/1/2010,Female,Total,51093,"Isle of Wight County, Virginia",13117,4858,180,255,30
est72010,7/1/2010,Male,Hispanic,51093,"Isle of Wight County, Virginia",261,38,32,10,3
est72010,7/1/2010,Male,Not Hispanic,51093,"Isle of Wight County, Virginia",12656,4158,122,197,22
est72010,7/1/2010,Male,Total,51093,"Isle of Wight County, Virginia",12917,4196,154,207,25
est72010,7/1/2010,Both Sexes,Hispanic,51093,"Isle of Wight County, Virginia",532,110,63,12,3
est72010,7/1/2010,Both Sexes,Not Hispanic,51093,"Isle of Wight County, Virginia",25502,8944,271,450,52
est72010,7/1/2010,Both Sexes,Total,51093,"Isle of Wight County, Virginia",26034,9054,334,462,55
est72010,7/1/2010,Female,Hispanic,51095,"James City County, Virginia",1365,165,44,23,5
est72010,7/1/2010,Female,Not Hispanic,51095,"James City County, Virginia",27827,4918,281,1137,90
est72010,7/1/2010,Female,Total,51095,"James City County, Virginia",29192,5083,325,1160,95
est72010,7/1/2010,Male,Hispanic,51095,"James City County, Virginia",1399,155,53,45,5
est72010,7/1/2010,Male,Not Hispanic,51095,"James City County, Virginia",26037,4538,255,960,65
est72010,7/1/2010,Male,Total,51095,"James City County, Virginia",27436,4693,308,1005,70
est72010,7/1/2010,Both Sexes,Hispanic,51095,"James City County, Virginia",2764,320,97,68,10
est72010,7/1/2010,Both Sexes,Not Hispanic,51095,"James City County, Virginia",53864,9456,536,2097,155
est72010,7/1/2010,Both Sexes,Total,51095,"James City County, Virginia",56628,9776,633,2165,165
est72010,7/1/2010,Female,Hispanic,51097,"King and Queen County, Virginia",65,4,5,1,0
est72010,7/1/2010,Female,Not Hispanic,51097,"King and Queen County, Virginia",2329,1065,61,23,5
est72010,7/1/2010,Female,Total,51097,"King and Queen County, Virginia",2394,1069,66,24,5
est72010,7/1/2010,Male,Hispanic,51097,"King and Queen County, Virginia",112,9,14,1,0
est72010,7/1/2010,Male,Not Hispanic,51097,"King and Queen County, Virginia",2335,988,74,11,1
est72010,7/1/2010,Male,Total,51097,"King and Queen County, Virginia",2447,997,88,12,1
est72010,7/1/2010,Both Sexes,Hispanic,51097,"King and Queen County, Virginia",177,13,19,2,0
est72010,7/1/2010,Both Sexes,Not Hispanic,51097,"King and Queen County, Virginia",4664,2053,135,34,6
est72010,7/1/2010,Both Sexes,Total,51097,"King and Queen County, Virginia",4841,2066,154,36,6
est72010,7/1/2010,Female,Hispanic,51099,"King George County, Virginia",341,41,17,5,0
est72010,7/1/2010,Female,Not Hispanic,51099,"King George County, Virginia",8953,2332,134,264,29
est72010,7/1/2010,Female,Total,51099,"King George County, Virginia",9294,2373,151,269,29
est72010,7/1/2010,Male,Hispanic,51099,"King George County, Virginia",341,51,29,13,3
est72010,7/1/2010,Male,Not Hispanic,51099,"King George County, Virginia",9278,2214,122,185,20
est72010,7/1/2010,Male,Total,51099,"King George County, Virginia",9619,2265,151,198,23
est72010,7/1/2010,Both Sexes,Hispanic,51099,"King George County, Virginia",682,92,46,18,3
est72010,7/1/2010,Both Sexes,Not Hispanic,51099,"King George County, Virginia",18231,4546,256,449,49
est72010,7/1/2010,Both Sexes,Total,51099,"King George County, Virginia",18913,4638,302,467,52
est72010,7/1/2010,Female,Hispanic,51101,"King William County, Virginia",139,18,10,1,2
est72010,7/1/2010,Female,Not Hispanic,51101,"King William County, Virginia",6357,1588,166,103,19
est72010,7/1/2010,Female,Total,51101,"King William County, Virginia",6496,1606,176,104,21
est72010,7/1/2010,Male,Hispanic,51101,"King William County, Virginia",151,23,13,2,1
est72010,7/1/2010,Male,Not Hispanic,51101,"King William County, Virginia",6119,1405,177,77,8
est72010,7/1/2010,Male,Total,51101,"King William County, Virginia",6270,1428,190,79,9
est72010,7/1/2010,Both Sexes,Hispanic,51101,"King William County, Virginia",290,41,23,3,3
est72010,7/1/2010,Both Sexes,Not Hispanic,51101,"King William County, Virginia",12476,2993,343,180,27
est72010,7/1/2010,Both Sexes,Total,51101,"King William County, Virginia",12766,3034,366,183,30
est72010,7/1/2010,Female,Hispanic,51103,"Lancaster County, Virginia",56,10,4,0,0
est72010,7/1/2010,Female,Not Hispanic,51103,"Lancaster County, Virginia",4190,1755,29,43,4
est72010,7/1/2010,Female,Total,51103,"Lancaster County, Virginia",4246,1765,33,43,4
est72010,7/1/2010,Male,Hispanic,51103,"Lancaster County, Virginia",36,16,4,2,0
est72010,7/1/2010,Male,Not Hispanic,51103,"Lancaster County, Virginia",3783,1488,16,32,0
est72010,7/1/2010,Male,Total,51103,"Lancaster County, Virginia",3819,1504,20,34,0
est72010,7/1/2010,Both Sexes,Hispanic,51103,"Lancaster County, Virginia",92,26,8,2,0
est72010,7/1/2010,Both Sexes,Not Hispanic,51103,"Lancaster County, Virginia",7973,3243,45,75,4
est72010,7/1/2010,Both Sexes,Total,51103,"Lancaster County, Virginia",8065,3269,53,77,4
est72010,7/1/2010,Female,Hispanic,51105,"Lee County, Virginia",52,4,4,1,1
est72010,7/1/2010,Female,Not Hispanic,51105,"Lee County, Virginia",12068,93,59,40,6
est72010,7/1/2010,Female,Total,51105,"Lee County, Virginia",12120,97,63,41,7
est72010,7/1/2010,Male,Hispanic,51105,"Lee County, Virginia",284,54,16,3,1
est72010,7/1/2010,Male,Not Hispanic,51105,"Lee County, Virginia",11999,922,121,57,17
est72010,7/1/2010,Male,Total,51105,"Lee County, Virginia",12283,976,137,60,18
est72010,7/1/2010,Both Sexes,Hispanic,51105,"Lee County, Virginia",336,58,20,4,2
est72010,7/1/2010,Both Sexes,Not Hispanic,51105,"Lee County, Virginia",24067,1015,180,97,23
est72010,7/1/2010,Both Sexes,Total,51105,"Lee County, Virginia",24403,1073,200,101,25
est72010,7/1/2010,Female,Hispanic,51107,"Loudoun County, Virginia",17722,986,657,527,131
est72010,7/1/2010,Female,Not Hispanic,51107,"Loudoun County, Virginia",103779,13263,969,27158,246
est72010,7/1/2010,Female,Total,51107,"Loudoun County, Virginia",121501,14249,1626,27685,377
est72010,7/1/2010,Male,Hispanic,51107,"Loudoun County, Virginia",18314,991,667,520,133
est72010,7/1/2010,Male,Not Hispanic,51107,"Loudoun County, Virginia",101567,12338,903,25542,242
est72010,7/1/2010,Male,Total,51107,"Loudoun County, Virginia",119881,13329,1570,26062,375
est72010,7/1/2010,Both Sexes,Hispanic,51107,"Loudoun County, Virginia",36036,1977,1324,1047,264
est72010,7/1/2010,Both Sexes,Not Hispanic,51107,"Loudoun County, Virginia",205346,25601,1872,52700,488
est72010,7/1/2010,Both Sexes,Total,51107,"Loudoun County, Virginia",241382,27578,3196,53747,752
est72010,7/1/2010,Female,Hispanic,51109,"Louisa County, Virginia",324,39,15,2,1
est72010,7/1/2010,Female,Not Hispanic,51109,"Louisa County, Virginia",13323,3245,140,152,27
est72010,7/1/2010,Female,Total,51109,"Louisa County, Virginia",13647,3284,155,154,28
est72010,7/1/2010,Male,Hispanic,51109,"Louisa County, Virginia",380,42,20,3,2
est72010,7/1/2010,Male,Not Hispanic,51109,"Louisa County, Virginia",13009,3045,139,104,25
est72010,7/1/2010,Male,Total,51109,"Louisa County, Virginia",13389,3087,159,107,27
est72010,7/1/2010,Both Sexes,Hispanic,51109,"Louisa County, Virginia",704,81,35,5,3
est72010,7/1/2010,Both Sexes,Not Hispanic,51109,"Louisa County, Virginia",26332,6290,279,256,52
est72010,7/1/2010,Both Sexes,Total,51109,"Louisa County, Virginia",27036,6371,314,261,55
est72010,7/1/2010,Female,Hispanic,51111,"Lunenburg County, Virginia",148,34,6,0,7
est72010,7/1/2010,Female,Not Hispanic,51111,"Lunenburg County, Virginia",3822,2059,54,30,4
